93833A,.getIndex,
93833D,.next,
938347,.timerExpired,
93834D,DrawBombsAndProjectileExplosions,
938356,.loop,
93837A,.powerBomb,
93837F,.normalPositionCalculation,
93839B,.calculatedPosition,
9383AC,.offScreen,
9383B6,.next,
9383BF,HyperBeamDamageValue,
9383C1,SamusProjectileDataPointers_UnchargedBeams,
9383D9,SamusProjectileDataPointers_ChargedBeams,
9383F1,SamusProjectileDataPointers_NonBeam,
938403,SamusProjectileDataPointers_ShinesparkEcho_SpazerSBATrail,
938413,SamusProjectileDataPointers_SBA,
93842B,SamusProjectileDataPointers_SuperMissileLink,
938431,ProjectileDataTable_Uncharged_Power,
938447,ProjectileDataTable_Uncharged_Spazer,
93845D,ProjectileDataTable_Uncharged_SpazerIce,
938473,ProjectileDataTable_Uncharged_SpazerIceWave,
938489,ProjectileDataTable_Uncharged_PlasmaIceWave,
93849F,ProjectileDataTable_Uncharged_Ice,
9384B5,ProjectileDataTable_Uncharged_Wave,
9384CB,ProjectileDataTable_Uncharged_Plasma,
9384E1,ProjectileDataTable_Uncharged_IceWave,
9384F7,ProjectileDataTable_Uncharged_SpazerWave,
93850D,ProjectileDataTable_Uncharged_PlasmaWave,
938523,ProjectileDataTable_Uncharged_PlasmaIce,
938539,ProjectileDataTable_Charged_Power,
93854F,ProjectileDataTable_Charged_Spazer,
938565,ProjectileDataTable_Charged_SpazerIce,
93857B,ProjectileDataTable_Charged_SpazerIceWave,
938591,ProjectileDataTable_Charged_PlasmaIceWave,
9385A7,ProjectileDataTable_Charged_Ice,
9385BD,ProjectileDataTable_Charged_Plasma,
9385D3,ProjectileDataTable_Charged_Wave,
9385E9,ProjectileDataTable_Charged_IceWave,
9385FF,ProjectileDataTable_Charged_SpazerWave,
938615,ProjectileDataTable_Charged_PlasmaIce,
93862B,ProjectileDataTable_Charged_PlasmaWave,
938641,ProjectileDataTable_NonBeam_Missile,
938657,ProjectileDataTable_NonBeam_SuperMissile,
93866D,ProjectileDataTable_NonBeam_SuperMissileLink,
938671,ProjectileDataTable_NonBeam_PowerBomb,
938675,ProjectileDataTable_NonBeam_Bomb,
938679,ProjectileDataTable_NonBeam_BeamExplosion,
93867B,ProjectileDataTable_NonBeam_BeamExplosion_pointer,
93867D,ProjectileDataTable_NonBeam_MissileExplosion,
93867F,ProjectileDataTable_NonBeam_MissileExplosion_pointer,
938681,UNUSED_ProjectileDataTable_NonBeam_BombExplosion_938681,
938683,ProjectileDataTable_NonBeam_BombExplosion_pointer,
938685,ProjectileDataTable_NonBeam_PlasmaSBA,
938689,ProjectileDataTable_NonBeam_WaveSBA,
93868D,ProjectileDataTable_NonBeam_SpazerSBA,
938691,UNUSED_ProjDataTable_NonBeam_SuperMissileExplosion_938691,
938693,ProjectileDataTable_NonBeam_SuperMissileExplosion_pointer,
938695,UNUSED_ProjectileDataTable_NonBeam_Projectile25_938695,
9386AB,ProjectileDataTable_NonBeam_SpazerSBATrail,
9386C1,ProjectileDataTable_NonBeam_ShinesparkEcho,
9386D7,UNUSED_ProjectileDataTable_NonBeam_Projectile27_9386D7,
9386DB,InstList_SamusProjectile_Power_Up,
9386E7,InstList_SamusProjectile_Power_UpRight,
9386F3,InstList_SamusProjectile_Power_Right,
9386FF,InstList_SamusProjectile_Power_DownRight,
93870B,InstList_SamusProjectile_Power_Down,
938717,InstList_SamusProjectile_Power_DownLeft,
938723,InstList_SamusProjectile_Power_Left,
93872F,InstList_SamusProjectile_Power_UpLeft,
93873B,InstList_SamusProjectile_Wave_IceWave_Up,
938743,InstList_SamusProjectile_Wave_IceWave_Down,
9387C7,InstList_SamusProjectile_Wave_IceWave_DownLeft_UpRight,
93884B,InstList_SamusProjectile_Wave_IceWave_Left_Right,
9388CF,InstList_SamusProjectile_Wave_IceWave_DownRight_UpLeft,
938953,InstList_SamusProjectile_Ice,
938977,InstList_SamusProjectile_Spazer_SpazerIce_Up_0,
938987,InstList_SamusProjectile_Spazer_SpazerIce_Up_1,
938993,InstList_SamusProjectile_Spazer_SpazerIce_UpRight_0,
9389A3,InstList_SamusProjectile_Spazer_SpazerIce_UpRight_1,
9389AF,InstList_SamusProjectile_Spazer_SpazerIce_Right_0,
9389BF,InstList_SamusProjectile_Spazer_SpazerIce_Right_1,
9389CB,InstList_SamusProjectile_Spazer_SpazerIce_DownRight_0,
9389DB,InstList_SamusProjectile_Spazer_SpazerIce_DownRight_1,
9389E7,InstList_SamusProjectile_Spazer_SpazerIce_Down_0,
9389F7,InstList_SamusProjectile_Spazer_SpazerIce_Down_1,
938A03,InstList_SamusProjectile_Spazer_SpazerIce_DownLeft_0,
938A13,InstList_SamusProjectile_Spazer_SpazerIce_DownLeft_1,
938A1F,InstList_SamusProjectile_Spazer_SpazerIce_Left_0,
938A2F,InstList_SamusProjectile_Spazer_SpazerIce_Left_1,
938A3B,InstList_SamusProjectile_Spazer_SpazerIce_UpLeft_0,
938A4B,InstList_SamusProjectile_Spazer_SpazerIce_UpLeft_1,
938A57,InstList_SamusProjectile_SpazerWave_SpazerIceWave_Up,
938AAB,InstList_SamusProjectile_SpazerWave_SpazerIceWave_UpRight,
938AFF,InstList_SamusProjectile_SpazerWave_SpazerIceWave_Right,
938B53,InstList_SamusProjectile_SpazerWave_SpazerIceWave_DownRight,
938BA7,InstList_SamusProjectile_SpazerWave_SpazerIceWave_Down,
938BFB,InstList_SamusProjectile_SpazerWave_SpazerIceWave_DownLeft,
938C4F,InstList_SamusProjectile_SpazerWave_SpazerIceWave_Left,
938CA3,InstList_SamusProjectile_SpazerWave_SpazerIceWave_UpLeft,
938CF7,InstList_SamusProjectile_Plasma_PlasmaIce_Down_Up_0,
938CFF,InstList_SamusProjectile_Plasma_PlasmaIce_Down_Up_1,
938D0B,InstList_SamusProjectile_Plasma_PlasmaIce_DownLeft_UpRight_0,
938D13,InstList_SamusProjectile_Plasma_PlasmaIce_DownLeft_UpRight_1,
938D1F,InstList_SamusProjectile_Plasma_PlasmaIce_Left_Right_0,
938D27,InstList_SamusProjectile_Plasma_PlasmaIce_Left_Right_1,
938D33,InstList_SamusProjectile_Plasma_PlasmaIce_DownRight_UpLeft_0,
938D3B,InstList_SamusProjectile_Plasma_PlasmaIce_DownRight_UpLeft_1,
938D47,InstList_SamusProjectile_PlasmaIceWave_Down_Up,
938D4F,InstList_SamusProjectile_PlasmaWave_Down_Up,
938D93,InstList_SamusProjectile_PlasmaIceWave_DownLeft_UpRight,
938D9B,InstList_SamusProjectile_PlasmaWave_DownLeft_UpRight,
938DDF,InstList_SamusProj_PlasmaWave_PlasmaIceWave_Left_Right_0,
938DE7,InstList_SamusProj_PlasmaWave_PlasmaIceWave_Left_Right_1,
938E2B,InstList_SamusProjectile_PlasmaIceWave_DownRight_UpLeft,
938E33,InstList_SamusProjectile_PlasmaWave_DownRight_UpLeft,
938E77,InstList_SamusProjectile_Charged_Power_Up,
938E8B,InstList_SamusProjectile_Charged_Power_UpRight,
938E9F,InstList_SamusProjectile_Charged_Power_Right,
938EB3,InstList_SamusProjectile_Charged_Power_DownRight,
938EC7,InstList_SamusProjectile_Charged_Power_Down,
938EDB,InstList_SamusProjectile_Charged_Power_DownLeft,
938EEF,InstList_SamusProjectile_Charged_Power_Left,
938F03,InstList_SamusProjectile_Charged_Power_UpLeft,
938F17,InstList_SamusProjectile_Charged_Wave_Up,
938F1F,InstList_SamusProjectile_Charged_Wave_Down,
938FA3,InstList_SamusProjectile_Charged_Wave_DownLeft_UpRight,
939027,InstList_SamusProjectile_Charged_Wave_Left_Right,
9390AB,InstList_SamusProjectile_Charged_Wave_DownRight_UpLeft,
93912F,InstList_SamusProjectile_Charged_Ice,
939153,InstList_SamusProjectile_Charged_IW_Up,
93915B,InstList_SamusProjectile_Charged_IW_Down,
9391DF,InstList_SamusProjectile_Charged_IW_DownLeft_UpRight,
939263,InstList_SamusProjectile_Charged_IW_Left_Right,
9392E7,InstList_SamusProjectile_Charged_IW_DownRight_UpLeft,
93936B,InstList_SamusProjectile_Charged_S_SI_Down_Up_0,
9393AB,InstList_SamusProjectile_Charged_S_SI_Down_Up_1,
9393BF,InstList_SamusProjectile_Charged_S_SI_DownLeft_UpRight_0,
9393FF,InstList_SamusProjectile_Charged_S_SI_DownLeft_UpRight_1,
939413,InstList_SamusProjectile_Charged_S_SI_Left_Right_0,
939453,InstList_SamusProjectile_Charged_S_SI_Left_Right_1,
939467,InstList_SamusProjectile_Charged_S_SI_DownRight_UpLeft_0,
9394A7,InstList_SamusProjectile_Charged_S_SI_DownRight_UpLeft_1,
9394BB,InstList_SamusProjectile_Charged_SW_SIW_Up_0,
9394DB,InstList_SamusProjectile_Charged_SW_SIW_Up_1,
93957F,InstList_SamusProjectile_Charged_SW_SIW_UpRight_0,
93959F,InstList_SamusProjectile_Charged_SW_SIW_UpRight_1,
939643,InstList_SamusProjectile_Charged_SW_SIW_Right_0,
939663,InstList_SamusProjectile_Charged_SW_SIW_Right_1,
939707,InstList_SamusProjectile_Charged_SW_SIW_DownRight_0,
939727,InstList_SamusProjectile_Charged_SW_SIW_DownRight_1,
9397CB,InstList_SamusProjectile_Charged_SW_SIW_Down_0,
9397EB,InstList_SamusProjectile_Charged_SW_SIW_Down_1,
93988F,InstList_SamusProjectile_Charged_SW_SIW_DownLeft_0,
9398AF,InstList_SamusProjectile_Charged_SW_SIW_DownLeft_1,
939953,InstList_SamusProjectile_Charged_SW_SIW_Left_0,
939973,InstList_SamusProjectile_Charged_SW_SIW_Left_1,
939A17,InstList_SamusProjectile_Charged_SW_SIW_UpLeft_0,
939A37,InstList_SamusProjectile_Charged_SW_SIW_UpLeft_1,
939ADB,InstList_SamusProjectile_Charged_P_PI_Down_Up_0,
939B0B,InstList_SamusProjectile_Charged_P_PI_Down_Up_1,
939B1F,InstList_SamusProjectile_Charged_P_PI_DownLeft_UpRight_0,
939B4F,InstList_SamusProjectile_Charged_P_PI_DownLeft_UpRight_1,
939B63,InstList_SamusProjectile_Charged_P_PI_Left_Right_0,
939B93,InstList_SamusProjectile_Charged_P_PI_Left_Right_1,
939BA7,InstList_SamusProjectile_Charged_P_PI_DownRight_UpLeft_0,
939BD7,InstList_SamusProjectile_Charged_P_PI_DownRight_UpLeft_1,
939BEB,InstList_SamusProjectile_Charged_PW_PIW_Down_Up_0,
939C1B,InstList_SamusProjectile_Charged_PW_PIW_Down_Up_1,
939C9F,InstList_SamusProjectile_Charged_PW_PIW_DownLeft_UpRight_0,
939CCF,InstList_SamusProjectile_Charged_PW_PIW_DownLeft_UpRight_1,
939D53,InstList_SamusProjectile_Charged_PW_PIW_Left_Right_0,
939D83,InstList_SamusProjectile_Charged_PW_PIW_Left_Right_1,
939E07,InstList_SamusProjectile_Charged_PW_PIW_DownRight_UpLeft_0,
939E37,InstList_SamusProjectile_Charged_PW_PIW_DownRight_UpLeft_1,
939EBB,InstList_SamusProjectile_Missiles_Up,
939EC7,InstList_SamusProjectile_Missiles_UpRight,
939ED3,InstList_SamusProjectile_Missiles_Right,
939EDF,InstList_SamusProjectile_Missiles_DownRight,
939EEB,InstList_SamusProjectile_Missiles_Down,
939EF7,InstList_SamusProjectile_Missiles_DownLeft,
939F03,InstList_SamusProjectile_Missiles_Left,
939F0F,InstList_SamusProjectile_Missiles_UpLeft,
939F1B,InstList_SamusProjectile_SuperMissiles_Up,
939F27,InstList_SamusProjectile_SuperMissiles_UpRight,
939F33,InstList_SamusProjectile_SuperMissiles_Right,
939F3F,InstList_SamusProjectile_SuperMissiles_DownRight,
939F4B,InstList_SamusProjectile_SuperMissiles_Down,
939F57,InstList_SamusProjectile_SuperMissiles_DownLeft,
939F63,InstList_SamusProjectile_SuperMissiles_Left,
939F6F,InstList_SamusProjectile_SuperMissiles_UpLeft,
939F7B,InstList_SamusProjectile_SuperMissileLink_,
939F87,InstList_SamusProjectile_PowerBomb,
939FA3,InstList_SamusProjectile_PowerBomb_FastAnimation,
939FBF,InstList_SamusProjectile_Bomb,
939FE3,InstList_SamusProjectile_Bomb_FastAnimation,
93A007,InstList_SamusProjectile_BeamExplosion,
93A039,InstList_SamusProjectile_MissileExplosion,
93A06B,InstList_SamusProjectile_BombExplosion,
93A095,InstList_SamusProjectile_PlasmaSBA,
93A0C1,InstList_SamusProjectile_SuperMissileExplosion,
93A0F3,UNUSED_InstList_SamusProjectile_Projectile25_93A0F3,
93A117,Spritemap_Nothing_93A117,
93A119,InstList_SamusProjectile_ShinesparkEcho,
93A13D,InstList_SamusProjectile_SpazerSBATrail_0,
93A14D,InstList_SamusProjectile_SpazerSBATrail_1,
93A159,InstList_SamusProjectile_WaveSBA,
93A16D,UNUSED_InstList_SamusProjectile_Projectile27_93A16D,
93A1A1,FlareSpritemapPointers,
93A225,FlareSpritemapTable_IndexOffsets_facingRight,
93A22B,FlareSpritemapTable_IndexOffsets_facingLeft,
93A231,UNUSED_ProjectileFlareSpritemaps_93A231,
93A238,UNUSED_ProjectileFlareSpritemaps_93A238,
93A23F,UNUSED_ProjectileFlareSpritemaps_93A23F,
93A246,UNUSED_ProjectileFlareSpritemaps_93A246,
93A24D,ProjectileFlareSpritemaps_Power_0,
93A254,ProjectileFlareSpritemaps_Power_1,
93A25B,ProjectileFlareSpritemaps_Power_2,
93A262,ProjectileFlareSpritemaps_Power_3,
93A269,ProjectileFlareSpritemaps_Power_4,
93A270,ProjectileFlareSpritemaps_Power_5,
93A277,ProjectileFlareSpritemaps_Power_6,
93A27E,ProjectileFlareSpritemaps_Power_7,
93A285,UNUSED_ProjectileFlareSpritemaps_93A285,
93A28C,UNUSED_ProjectileFlareSpritemaps_93A28C,
93A293,UNUSED_ProjectileFlareSpritemaps_93A293,
93A29A,UNUSED_ProjectileFlareSpritemaps_93A29A,
93A2A1,UNUSED_ProjectileFlareSpritemaps_93A2A1,
93A2A8,UNUSED_ProjectileFlareSpritemaps_93A2A8,
93A2AF,UNUSED_ProjectileFlareSpritemaps_93A2AF,
93A2B6,UNUSED_ProjectileFlareSpritemaps_93A2B6,
93A2BD,UNUSED_ProjectileFlareSpritemaps_93A2BD,
93A2C4,UNUSED_ProjectileFlareSpritemaps_93A2C4,
93A2CB,UNUSED_ProjectileFlareSpritemaps_93A2CB,
93A2D2,UNUSED_ProjectileFlareSpritemaps_93A2D2,
93A2D9,UNUSED_ProjectileFlareSpritemaps_93A2D9,
93A2E5,UNUSED_ProjectileFlareSpritemaps_93A2E5,
93A2FB,UNUSED_ProjectileFlareSpritemaps_93A2FB,
93A307,UNUSED_ProjectileFlareSpritemaps_93A307,
93A31D,UNUSED_ProjectileFlareSpritemaps_93A31D,
93A329,UNUSED_ProjectileFlareSpritemaps_93A329,
93A33F,UNUSED_ProjectileFlareSpritemaps_93A33F,
93A34B,UNUSED_ProjectileFlareSpritemaps_93A34B,
93A361,UNUSED_ProjectileFlareSpritemaps_93A361,
93A368,UNUSED_ProjectileFlareSpritemaps_93A368,
93A36F,UNUSED_ProjectileFlareSpritemaps_93A36F,
93A376,UNUSED_ProjectileFlareSpritemaps_93A376,
93A37D,ProjectileFlareSpritemaps_Plasma_PlasmaIce_0,
93A393,ProjectileFlareSpritemaps_Plasma_PlasmaIce_1,
93A3B3,ProjectileFlareSpritemaps_Plasma_PlasmaIce_2,
93A3C9,ProjectileFlareSpritemaps_Plasma_PlasmaIce_3,
93A3E9,UNUSED_ProjectileFlareSpritemaps_93A3E9,
93A3FF,UNUSED_ProjectileFlareSpritemaps_93A3FF,
93A41F,UNUSED_ProjectileFlareSpritemaps_93A41F,
93A435,UNUSED_ProjectileFlareSpritemaps_93A435,
93A455,UNUSED_ProjectileFlareSpritemaps_93A455,
93A46B,UNUSED_ProjectileFlareSpritemaps_93A46B,
93A48B,UNUSED_ProjectileFlareSpritemaps_93A48B,
93A4A1,UNUSED_ProjectileFlareSpritemaps_93A4A1,
93A4C1,UNUSED_ProjectileFlareSpritemaps_93A4C1,
93A4E6,UNUSED_ProjectileFlareSpritemaps_93A4E6,
93A51A,UNUSED_ProjectileFlareSpritemaps_93A51A,
93A53F,UNUSED_ProjectileFlareSpritemaps_93A53F,
93A573,UNUSED_ProjectileFlareSpritemaps_93A573,
93A598,UNUSED_ProjectileFlareSpritemaps_93A598,
93A5CC,UNUSED_ProjectileFlareSpritemaps_93A5CC,
93A5F1,UNUSED_ProjectileFlareSpritemaps_93A5F1,
93A625,UNUSED_ProjectileFlareSpritemaps_93A625,
93A63B,UNUSED_ProjectileFlareSpritemaps_93A63B,
93A65B,UNUSED_ProjectileFlareSpritemaps_93A65B,
93A671,UNUSED_ProjectileFlareSpritemaps_93A671,
93A691,UNUSED_ProjectileFlareSpritemaps_93A691,
93A6A7,UNUSED_ProjectileFlareSpritemaps_93A6A7,
93A6BD,UNUSED_ProjectileFlareSpritemaps_93A6BD,
93A6C4,UNUSED_ProjectileFlareSpritemaps_93A6C4,
93A6CB,UNUSED_ProjectileFlareSpritemaps_93A6CB,
93A6D2,UNUSED_ProjectileFlareSpritemaps_93A6D2,
93A6D9,UNUSED_ProjectileFlareSpritemaps_93A6D9,
93A6E0,UNUSED_ProjectileFlareSpritemaps_93A6E0,
93A6E7,UNUSED_ProjectileFlareSpritemaps_93A6E7,
93A6FD,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_0,
93A70E,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_1,
93A71F,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_2,
93A730,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_3,
93A741,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_4,
93A752,ProjectileFlareSpritemaps_FlareSlowSparks_FacingRight_5,
93A763,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_0,
93A774,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_1,
93A785,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_2,
93A796,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_3,
93A7A7,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_4,
93A7B8,ProjectileFlareSpritemaps_FlareFastSparks_FacingRight_5,
93A7C9,ProjectileFlareSpritemaps_MissileExplosion_0,
93A7D0,ProjectileFlareSpritemaps_MissileExplosion_1,
93A7E6,ProjectileFlareSpritemaps_MissileExplosion_2,
93A7FC,ProjectileFlareSpritemaps_MissileExplosion_3,
93A812,ProjectileFlareSpritemaps_MissileExplosion_4,
93A828,ProjectileFlareSpritemaps_MissileExplosion_5,
93A83E,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_0,
93A854,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_1,
93A86A,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_2,
93A880,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_3,
93A896,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_4,
93A8AC,ProjectileFlareSpritemaps_BombExplosion_PlasmaSBA_5,
93A8C2,UNUSED_ProjectileFlareSpritemaps_93A8C2,
93A8C9,UNUSED_ProjectileFlareSpritemaps_93A8C9,
93A8D0,UNUSED_ProjectileFlareSpritemaps_93A8D0,
93A8D7,UNUSED_ProjectileFlareSpritemaps_93A8D7,
93A8DE,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_0,
93A8EF,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_1,
93A900,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_2,
93A911,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_3,
93A922,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_4,
93A933,ProjectileFlareSpritemaps_FlareSlowSparks_FacingLeft_5,
93A944,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_0,
93A955,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_1,
93A966,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_2,
93A977,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_3,
93A988,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_4,
93A999,ProjectileFlareSpritemaps_FlareFastSparks_FacingLeft_5,
93A9AA,UNUSED_ProjectileFlareSpritemaps_93A9AA,
93A9B1,UNUSED_ProjectileFlareSpritemaps_93A9B1,
93A9BD,UNUSED_ProjectileFlareSpritemaps_93A9BD,
93A9CE,UNUSED_ProjectileFlareSpritemaps_93A9CE,
93A9E4,UNUSED_ProjectileFlareSpritemaps_93A9E4,
93A9FA,UNUSED_ProjectileFlareSpritemaps_93A9FA,
93AA0B,UNUSED_ProjectileFlareSpritemaps_93AA0B,
93AA17,UNUSED_ProjectileFlareSpritemaps_93AA17,
93AA1E,UNUSED_ProjectileFlareSpritemaps_93AA1E,
93AA25,UNUSED_ProjectileFlareSpritemaps_93AA25,
93AA2C,UNUSED_ProjectileFlareSpritemaps_93AA2C,
93AA42,UNUSED_ProjectileFlareSpritemaps_93AA42,
93AA58,UNUSED_ProjectileFlareSpritemaps_93AA58,
93AA6E,UNUSED_ProjectileFlareSpritemaps_93AA6E,
93AA84,ProjectileFlareSpritemaps_SuperMissileExplosion_0,
93AA9A,ProjectileFlareSpritemaps_SuperMissileExplosion_1,
93AAB0,ProjectileFlareSpritemaps_SuperMissileExplosion_2,
93AAC6,ProjectileFlareSpritemaps_SuperMissileExplosion_3,
93AB04,ProjectileFlareSpritemaps_SuperMissileExplosion_4,
93AB2E,ProjectileFlareSpritemaps_SuperMissileExplosion_5,
93AB6C,ProjectileFlareSpritemaps_Flare_Charge_Hyper_Grapple_0,
93AB73,ProjectileFlareSpritemaps_Flare_Charge_Hyper_Grapple_1,
93AB7A,ProjectileFlareSpritemaps_Flare_Charge_Hyper_Grapple_2,
93AB81,ProjectileFlareSpritemaps_Flare_Charge_Hyper_Grapple_3,
93AB97,ProjectileFlareSpritemaps_PowerBomb_0,
93AB9E,ProjectileFlareSpritemaps_PowerBomb_1,
93ABA5,ProjectileFlareSpritemaps_PowerBomb_2,
93ABAC,UNUSED_ProjectileFlareSpritemaps_93ABAC,
93ABB3,ProjectileFlareSpritemaps_BeamExplosion_0,
93ABBA,ProjectileFlareSpritemaps_BeamExplosion_1,
93ABC1,ProjectileFlareSpritemaps_BeamExplosion_2,
93ABD7,ProjectileFlareSpritemaps_BeamExplosion_3,
93ABED,ProjectileFlareSpritemaps_BeamExplosion_4,
93AC03,ProjectileFlareSpritemaps_BeamExplosion_5,
93AC19,UNUSED_ProjectileFlareSpritemaps_93AC19,
93AC2F,UNUSED_ProjectileFlareSpritemaps_93AC2F,
93AC45,UNUSED_ProjectileFlareSpritemaps_93AC45,
93AC5B,UNUSED_ProjectileFlareSpritemaps_93AC5B,
93AC62,UNUSED_ProjectileFlareSpritemaps_93AC62,
93AC69,UNUSED_ProjectileFlareSpritemaps_93AC69,
93AC70,UNUSED_ProjectileFlareSpritemaps_93AC70,
93AC77,UNUSED_ProjectileFlareSpritemaps_93AC77,
93AC7E,UNUSED_ProjectileFlareSpritemaps_93AC7E,
93AC85,UNUSED_ProjectileFlareSpritemaps_93AC85,
93AC8C,UNUSED_ProjectileFlareSpritemaps_93AC8C,
93AC93,UNUSED_ProjectileFlareSpritemaps_93AC93,
93AC9A,UNUSED_ProjectileFlareSpritemaps_93AC9A,
93ACA1,UNUSED_ProjectileFlareSpritemaps_93ACA1,
93ACA8,UNUSED_ProjectileFlareSpritemaps_93ACA8,
93ACAF,UNUSED_ProjectileFlareSpritemaps_93ACAF,
93ACB6,UNUSED_ProjectileFlareSpritemaps_93ACB6,
93ACBD,UNUSED_ProjectileFlareSpritemaps_93ACBD,
93ACC4,UNUSED_ProjectileFlareSpritemaps_93ACC4,
93ACCB,UNUSED_ProjectileFlareSpritemaps_93ACCB,
93ACD2,UNUSED_ProjectileFlareSpritemaps_93ACD2,
93ACD9,UNUSED_ProjectileFlareSpritemaps_93ACD9,
93ACE0,UNUSED_ProjectileFlareSpritemaps_93ACE0,
93ACE7,UNUSED_ProjectileFlareSpritemaps_93ACE7,
93ACEE,UNUSED_ProjectileFlareSpritemaps_93ACEE,
93ACF5,UNUSED_ProjectileFlareSpritemaps_93ACF5,
93ACFC,UNUSED_ProjectileFlareSpritemaps_93ACFC,
93AD12,UNUSED_ProjectileFlareSpritemaps_93AC12,
93AD28,UNUSED_ProjectileFlareSpritemaps_93AC28,
93AD3E,UNUSED_ProjectileFlareSpritemaps_93AC3E,
93AD45,ProjectileFlareSpritemaps_Bomb_0,
93AD4C,ProjectileFlareSpritemaps_Bomb_1,
93AD53,ProjectileFlareSpritemaps_Bomb_2,
93AD5A,ProjectileFlareSpritemaps_Bomb_3,
93AD61,ProjectileFlareSpritemaps_Missile_0,
93AD6D,ProjectileFlareSpritemaps_Missile_1,
93AD7E,ProjectileFlareSpritemaps_Missile_2,
93AD8A,ProjectileFlareSpritemaps_Missile_3,
93AD9B,ProjectileFlareSpritemaps_Missile_4,
93ADA7,ProjectileFlareSpritemaps_Missile_5,
93ADB8,ProjectileFlareSpritemaps_Missile_6,
93ADC4,ProjectileFlareSpritemaps_Missile_7,
93ADD5,ProjectileFlareSpritemaps_SuperMissile_0,
93ADE1,ProjectileFlareSpritemaps_SuperMissile_1,
93ADF2,ProjectileFlareSpritemaps_SuperMissile_2,
93ADFE,ProjectileFlareSpritemaps_SuperMissile_3,
93AE0F,ProjectileFlareSpritemaps_SuperMissile_4,
93AE1B,ProjectileFlareSpritemaps_SuperMissile_5,
93AE2C,ProjectileFlareSpritemaps_SuperMissile_6,
93AE38,ProjectileFlareSpritemaps_SuperMissile_7,
93AE49,UNUSED_ProjectileFlareSpritemaps_93AE49,
93AE50,UNUSED_ProjectileFlareSpritemaps_93AE50,
93AE57,UNUSED_ProjectileFlareSpritemaps_93AE57,
93AE5E,UNUSED_ProjectileFlareSpritemaps_93AE5E,
93AE65,ProjectileFlareSpritemaps_Wave_IceWave_0,
93AE6C,ProjectileFlareSpritemaps_Wave_IceWave_1,
93AE73,ProjectileFlareSpritemaps_Wave_IceWave_2,
93AE7A,ProjectileFlareSpritemaps_Wave_IceWave_3,
93AE81,ProjectileFlareSpritemaps_Wave_IceWave_4,
93AE88,ProjectileFlareSpritemaps_Wave_IceWave_5,
93AE8F,ProjectileFlareSpritemaps_Wave_IceWave_6,
93AE96,ProjectileFlareSpritemaps_Wave_IceWave_7,
93AE9D,ProjectileFlareSpritemaps_Wave_IceWave_8,
93AEA4,ProjectileFlareSpritemaps_Wave_IceWave_9,
93AEAB,ProjectileFlareSpritemaps_Wave_IceWave_A,
93AEB2,ProjectileFlareSpritemaps_Wave_IceWave_B,
93AEB9,ProjectileFlareSpritemaps_Wave_IceWave_C,
93AEC0,ProjectileFlareSpritemaps_Wave_IceWave_D,
93AEC7,ProjectileFlareSpritemaps_Wave_IceWave_E,
93AECE,ProjectileFlareSpritemaps_Wave_IceWave_F,
93AED5,ProjectileFlareSpritemaps_Wave_IceWave_10,
93AEDC,ProjectileFlareSpritemaps_Wave_IceWave_11,
93AEE3,ProjectileFlareSpritemaps_Wave_IceWave_12,
93AEEA,ProjectileFlareSpritemaps_Wave_IceWave_13,
93AEF1,ProjectileFlareSpritemaps_Wave_IceWave_14,
93AEF8,ProjectileFlareSpritemaps_Wave_IceWave_15,
93AEFF,ProjectileFlareSpritemaps_Wave_IceWave_16,
93AF06,ProjectileFlareSpritemaps_Wave_IceWave_17,
93AF0D,ProjectileFlareSpritemaps_Wave_IceWave_18,
93AF14,ProjectileFlareSpritemaps_Wave_IceWave_19,
93AF1B,ProjectileFlareSpritemaps_Wave_IceWave_1A,
93AF22,ProjectileFlareSpritemaps_Wave_IceWave_1B,
93AF29,ProjectileFlareSpritemaps_Wave_IceWave_1C,
93AF30,ProjectileFlareSpritemaps_Wave_IceWave_1D,
